stock,option type,strike price,expiration date,days to expiration,current price,dividend,annualized volatility,open interest,last option price,10 branch binomial equation,150 branch binomial equation,option valuation,Days Til ER,StrikeBLow,ExAfterEarnings,premium plus,mean diff,actual spread
CSCO,CALL,57.0,2022-03-11,12,56.04,0.0275,0.20464968479667506,1256,0.68,0.484262,0.475386,0.71215,na,N,na,0.0119,0.29437647058823535,-17.7419
CSCO,CALL,50.0,2022-03-18,19,56.04,0.0275,0.20464968479667506,1329,6.23,6.186544,6.187743,0.993217,na,N,na,0.1246,0.0068790529695024905,-2.439
CSCO,CALL,52.5,2022-03-18,19,56.04,0.0275,0.20464968479667506,2307,3.95,3.765382,3.771598,0.954835,na,N,na,0.0752,0.045951898734177286,-2.5641
CSCO,CALL,55.0,2022-03-18,19,56.04,0.0275,0.20464968479667506,8825,2.01,1.761964,1.740569,0.876599,na,N,na,0.0365,0.12872313432835808,-5.102
CSCO,CALL,55.5,2022-03-18,19,56.04,0.0275,0.20464968479667506,2499,1.69,1.438169,1.423146,0.850988,na,N,na,0.0305,0.15345710059171594,-5.4545
CSCO,CALL,57.5,2022-03-18,19,56.04,0.0275,0.20464968479667506,9684,0.72,0.520043,0.533339,0.740748,na,N,na,0.0125,0.2684847222222222,-7.2464
CSCO,CALL,58.0,2022-03-18,19,56.04,0.0275,0.20464968479667506,1451,0.55,0.395947,0.396779,0.721417,na,N,na,0.0095,0.2793400000000001,-7.5472
CSCO,CALL,60.0,2022-03-18,19,56.04,0.0275,0.20464968479667506,31469,0.17,0.097269,0.098281,0.578123,na,N,na,0.0028,0.4248529411764706,-12.5
CSCO,CALL,61.0,2022-03-18,19,56.04,0.0275,0.20464968479667506,1327,0.1,0.034707,0.043301,0.433008,na,N,na,0.0016,0.6099600000000001,-22.2222
CSCO,CALL,58.0,2022-03-25,26,56.04,0.0275,0.20464968479667506,2803,0.73,0.538543,0.559947,0.76705,na,N,na,0.0126,0.2476095890410959,-13.2353
CSCO,CALL,55.0,2022-04-01,33,56.04,0.0275,0.20464968479667506,1062,2.52,2.144512,2.11728,0.850997,na,N,na,0.0458,0.15440634920634916,-12.2363
CSCO,CALL,56.0,2022-04-01,33,56.04,0.0275,0.20464968479667506,1162,1.82,1.514263,1.536701,0.844341,na,N,na,0.0325,0.16182307692307696,-9.8266
CSCO,CALL,50.0,2022-04-14,46,56.04,0.0275,0.20464968479667506,8338,6.48,6.462984,6.461636,0.997374,na,N,na,0.1296,0.002729938271605004,-2.3438
CSCO,CALL,52.5,2022-04-14,46,56.04,0.0275,0.20464968479667506,11334,4.35,4.246535,4.233893,0.976215,na,N,na,0.0829,0.025238160919540165,-2.3256
CSCO,CALL,55.0,2022-04-14,46,56.04,0.0275,0.20464968479667506,7479,2.57,2.439936,2.41379,0.949391,na,N,na,0.0467,0.05569533073929955,-1.1765
CSCO,CALL,57.5,2022-04-14,46,56.04,0.0275,0.20464968479667506,23618,1.23,1.193711,1.164705,0.970497,na,N,na,0.0214,0.041294308943089386,-3.3058
CSCO,CALL,60.0,2022-04-14,46,56.04,0.0275,0.20464968479667506,15666,0.5,0.483939,0.464042,0.967877,na,N,na,0.0083,0.05201899999999998,-2.0408
CSCO,CALL,62.5,2022-04-14,46,56.04,0.0275,0.20464968479667506,4659,0.19,0.154065,0.154917,0.815354,na,N,na,0.003,0.18688947368421052,-17.6471
CSCO,PUT,50.0,2022-03-18,19,56.04,0.0275,0.20464968479667506,15911,0.18,0.003621,0.004824,0.026799,na,N,na,0.0036,0.9765416666666665,-5.8824
CSCO,PUT,52.5,2022-03-18,19,56.04,0.0275,0.20464968479667506,8182,0.4,0.075588,0.082058,0.205144,na,N,na,0.0076,0.8029425000000001,-10.5263
CSCO,PUT,55.0,2022-03-18,19,56.04,0.0275,0.20464968479667506,10285,0.96,0.571527,0.548724,0.595341,na,N,na,0.0175,0.41653593749999995,-5.3763
CSCO,PUT,57.5,2022-03-18,19,56.04,0.0275,0.20464968479667506,6884,2.17,1.846099,1.856594,0.855573,na,N,na,0.0377,0.146844930875576,-7.1429
CSCO,PUT,60.0,2022-03-18,19,56.04,0.0275,0.20464968479667506,4714,4.13,3.97851,3.977053,0.96332,na,N,na,0.0688,0.03685677966101691,-3.7037
CSCO,PUT,48.0,2022-03-25,26,56.04,0.0275,0.20464968479667506,1663,0.16,0.00071,0.001432,0.00895,na,N,na,0.0033,0.9933062500000001,-58.3333
CSCO,PUT,42.5,2022-04-14,46,56.04,0.0275,0.20464968479667506,3585,0.12,0,3.3e-05,0.000276,na,Y,na,0.0028,0.9998625,-30.0
CSCO,PUT,45.0,2022-04-14,46,56.04,0.0275,0.20464968479667506,2903,0.18,0.000427,0.000877,0.004874,na,N,na,0.004,0.9963777777777778,-11.7647
CSCO,PUT,47.5,2022-04-14,46,56.04,0.0275,0.20464968479667506,1377,0.3,0.009796,0.011096,0.036985,na,N,na,0.0063,0.9651799999999999,-14.2857
CSCO,PUT,50.0,2022-04-14,46,56.04,0.0275,0.20464968479667506,6190,0.51,0.078234,0.077112,0.153399,na,N,na,0.0102,0.8477,-14.8936
CSCO,PUT,52.5,2022-04-14,46,56.04,0.0275,0.20464968479667506,5931,0.97,0.347955,0.336073,0.358717,na,N,na,0.0185,0.6474082474226803,-3.1579
CSCO,PUT,55.0,2022-04-14,46,56.04,0.0275,0.20464968479667506,4445,1.73,1.037617,1.012905,0.599779,na,N,na,0.0315,0.4073635838150289,-2.3392
CSCO,PUT,57.5,2022-04-14,46,56.04,0.0275,0.20464968479667506,1882,2.97,2.311589,2.284305,0.778313,na,N,na,0.0517,0.22628047138047144,-2.3891
CSCO,PUT,60.0,2022-04-14,46,56.04,0.0275,0.20464968479667506,1211,4.78,4.162857,4.147257,0.87089,na,N,na,0.0797,0.13074121338912142,-3.1915
CSGP,CALL,65.0,2022-03-18,19,61.7,0,0.36592053945346265,2068,1.55,0.859409,0.9051,0.583935,57,N,N,0.0238,0.43080354838709684,-13.7931
CSGP,CALL,75.0,2022-03-18,19,61.7,0,0.36592053945346265,1827,0.15,0.016641,0.020191,0.13461,57,N,N,0.002,0.8772266666666667,-400.0
CSGP,PUT,50.0,2022-03-18,19,61.7,0,0.36592053945346265,3595,0.25,0.003106,0.007747,0.030987,57,N,N,0.005,0.978294,-50.0
CSGP,PUT,55.0,2022-03-18,19,61.7,0,0.36592053945346265,2179,0.7,0.16199,0.174646,0.249494,57,N,N,0.0127,0.7595457142857143,-33.3333
CSGP,PUT,60.0,2022-03-18,19,61.7,0,0.36592053945346265,5833,1.98,1.278222,1.227795,0.645567,57,N,N,0.033,0.36716742424242427,-13.5135
CSIQ,CALL,35.0,2022-04-14,46,29.84,0,0.5639518737747363,4329,0.95,0.835302,0.824711,0.879265,17,N,Y,0.0271,0.12630894736842102,-11.1111
CSIQ,PUT,39.0,2022-04-14,46,29.84,0,0.5639518737747363,1281,9.7,9.297528,9.30887,0.959677,17,N,Y,0.2487,0.040907319587628777,-4.2105
CSX,CALL,35.0,2022-03-18,19,34.31,0.0099,0.2165823545059488,6282,0.55,0.43988,0.428316,0.799782,50,N,N,0.0157,0.2107309090909092,-20.0
CTLT,CALL,115.0,2022-04-14,46,102.35,0,0.31034122194099406,2117,1.27,1.035871,1.003994,0.815646,na,N,na,0.011,0.19690354330708662,-55.0
CTRA,CALL,23.0,2022-03-18,19,22.71,0.0209,0.3836884187716164,1931,0.68,0.698986,0.688702,1.027921,na,N,na,0.0296,0.020358823529411714,-45.4545
CTRA,CALL,25.0,2022-03-18,19,22.71,0.0209,0.3836884187716164,1390,0.18,0.155584,0.153003,0.864358,na,N,na,0.0072,0.14281388888888885,-33.3333
CTRA,CALL,17.5,2022-04-14,46,22.71,0.0209,0.3836884187716164,4201,5.2,5.347991,5.356079,1.030015,na,N,na,0.2971,0.029237500000000027,-8.0
CTRA,CALL,18.5,2022-04-14,46,22.71,0.0209,0.3836884187716164,2983,4.2,4.408974,4.408773,1.049756,na,N,na,0.227,0.049731785714285645,-10.0
CTRA,CALL,20.5,2022-04-14,46,22.71,0.0209,0.3836884187716164,3911,2.53,2.69755,2.702833,1.068313,na,N,na,0.1234,0.06726936758893291,-14.8936
CTRA,CALL,21.5,2022-04-14,46,22.71,0.0209,0.3836884187716164,1883,1.83,2.021004,1.997229,1.104374,na,N,na,0.0851,0.09787786885245896,-21.2121
CTRA,CALL,22.5,2022-04-14,46,22.71,0.0209,0.3836884187716164,1894,1.3,1.401439,1.415924,1.089173,na,N,na,0.0578,0.08360115384615384,-16.6667
CTRA,CALL,23.5,2022-04-14,46,22.71,0.0209,0.3836884187716164,2382,0.9,0.989561,0.962825,1.099512,na,N,na,0.0383,0.0846588888888889,-25.0
CTRA,CALL,24.5,2022-04-14,46,22.71,0.0209,0.3836884187716164,2654,0.65,0.614389,0.628175,0.966423,na,N,na,0.0265,0.044181538461538494,-36.3636
CTRA,PUT,23.0,2022-03-18,19,22.71,0.0209,0.3836884187716164,1115,1.55,0.931303,0.918401,0.600841,na,N,na,0.0674,0.4033212903225807,-38.4615
CTRA,PUT,17.5,2022-04-14,46,22.71,0.0209,0.3836884187716164,1219,0.25,0.017391,0.025323,0.101292,na,N,na,0.0143,0.914572,-133.3333
CTRA,PUT,19.5,2022-04-14,46,22.71,0.0209,0.3836884187716164,1457,0.57,0.177582,0.171595,0.311547,na,N,na,0.0292,0.6937043859649122,-30.0
CTRA,PUT,22.5,2022-04-14,46,22.71,0.0209,0.3836884187716164,1894,1.7,1.046707,1.060629,0.623899,na,N,na,0.0756,0.380195294117647,-12.5
CTSH,CALL,90.0,2022-03-18,19,88.04,0.0128,0.22218142933405602,1106,1.4,1.099038,1.074207,0.785027,na,N,na,0.0156,0.22384107142857143,-15.3846
CTSH,CALL,92.5,2022-04-14,46,88.04,0.0128,0.22218142933405602,1155,1.63,1.25638,1.316127,0.80744,na,N,na,0.0176,0.21088742331288335,-9.6774
CTSH,CALL,95.0,2022-04-14,46,88.04,0.0128,0.22218142933405602,1579,0.98,0.783827,0.749087,0.799823,na,N,na,0.0103,0.21790102040816325,-43.75
CTVA,CALL,48.0,2022-03-18,19,51.84,0.012,0.2536960645001671,12727,4.05,4.075985,4.087141,1.009171,na,N,na,0.0844,0.007793333333333391,-7.6923
CTVA,CALL,50.0,2022-03-18,19,51.84,0.012,0.2536960645001671,3065,3.08,2.402666,2.422864,0.786644,na,N,na,0.0616,0.21663474025974025,-51.0204
CTVA,CALL,55.0,2022-03-18,19,51.84,0.012,0.2536960645001671,2561,0.28,0.281684,0.271077,1.006014,na,N,na,0.0051,0.018941071428571387,-75.0
CTXS,CALL,90.0,2022-03-18,19,102.6,0.0152,0.3416147598934761,1105,13.0,12.990311,12.987568,0.999255,59,N,N,0.1444,0.000850807692307703,-16.6667
CTXS,CALL,100.0,2022-03-18,19,102.6,0.0152,0.3416147598934761,6633,2.4,4.868524,4.792488,2.028552,59,N,N,0.024,1.0127108333333332,-52.6316
CTXS,PUT,100.0,2022-03-18,19,102.6,0.0152,0.3416147598934761,3028,0.35,1.996095,1.917715,5.703128,59,N,N,0.0035,4.591157142857143,-150.0
CVE,CALL,12.0,2022-03-18,19,15.29,0.0077,0.4394949615918777,2031,3.25,3.326634,3.327461,1.023834,na,N,na,0.2708,0.023706923076923056,-9.6774
CVE,CALL,13.0,2022-03-18,19,15.29,0.0077,0.4394949615918777,2269,2.33,2.357198,2.356276,1.011673,na,N,na,0.1792,0.011475107296137248,-11.3636
CVE,CALL,14.0,2022-03-18,19,15.29,0.0077,0.4394949615918777,1675,1.53,1.480698,1.475385,0.967777,na,N,na,0.1093,0.03395980392156864,-10.3448
CVE,CALL,15.0,2022-03-18,19,15.29,0.0077,0.4394949615918777,1794,0.88,0.795018,0.785654,0.90343,na,N,na,0.0587,0.10189090909090912,-18.75
CVE,CALL,16.0,2022-03-18,19,15.29,0.0077,0.4394949615918777,3939,0.43,0.356298,0.348063,0.8286,na,N,na,0.0269,0.1809755813953488,-12.5
CVE,CALL,17.0,2022-03-18,19,15.29,0.0077,0.4394949615918777,2214,0.18,0.131883,0.127584,0.732681,na,N,na,0.0106,0.2792583333333333,-33.3333
CVE,CALL,10.0,2022-04-14,46,15.29,0.0077,0.4394949615918777,8152,5.3,5.359788,5.360671,1.011447,na,N,na,0.53,0.011364056603773615,-3.8462
CVE,CALL,12.0,2022-04-14,46,15.29,0.0077,0.4394949615918777,5687,3.35,3.422821,3.422127,1.021738,na,N,na,0.2792,0.021634029850746247,-9.375
CVE,CALL,13.0,2022-04-14,46,15.29,0.0077,0.4394949615918777,7419,2.53,2.542628,2.534959,1.004991,na,N,na,0.1946,0.0034756916996048787,-10.4167
CVE,CALL,14.0,2022-04-14,46,15.29,0.0077,0.4394949615918777,2701,1.83,1.760567,1.765053,0.96451,na,N,na,0.1307,0.03671584699453556,-8.5714
CVE,CALL,15.0,2022-04-14,46,15.29,0.0077,0.4394949615918777,6570,1.2,1.152439,1.149353,0.960366,na,N,na,0.08,0.04091999999999994,-8.6957
CVE,CALL,16.0,2022-04-14,46,15.29,0.0077,0.4394949615918777,1023,0.75,0.721393,0.699118,0.961857,na,N,na,0.0469,0.05299266666666669,-14.2857
CVE,CALL,17.0,2022-04-14,46,15.29,0.0077,0.4394949615918777,3255,0.45,0.385681,0.398656,0.885902,na,N,na,0.0265,0.12851444444444446,-25.0
CVE,PUT,14.0,2022-03-18,19,15.29,0.0077,0.4394949615918777,1117,0.25,0.151221,0.145843,0.604886,na,N,na,0.0179,0.405872,-50.0
CVE,PUT,15.0,2022-03-18,19,15.29,0.0077,0.4394949615918777,1040,0.63,0.464225,0.454744,0.736865,na,N,na,0.042,0.27065952380952385,-27.2727
CVE,PUT,13.0,2022-04-14,46,15.29,0.0077,0.4394949615918777,1705,0.28,0.164079,0.156016,0.585997,na,N,na,0.0215,0.4284017857142858,-20.0
CVNA,CALL,130.0,2022-03-18,19,152.57001,0,0.6159962356825601,1108,27.93,24.148523,24.135833,0.864609,na,N,na,0.2148,0.13561840315073392,-10.7547
CVNA,CALL,150.0,2022-03-18,19,152.57001,0,0.6159962356825601,1648,14.4,10.09107,10.054408,0.700769,na,N,na,0.096,0.3005042361111111,-5.7143
CVNA,CALL,170.0,2022-03-18,19,152.57001,0,0.6159962356825601,2842,6.82,2.97033,2.969019,0.435532,na,N,na,0.0401,0.5645638563049854,-25.6198
CVNA,CALL,175.0,2022-03-18,19,152.57001,0,0.6159962356825601,18028,4.93,2.176413,2.063568,0.441463,na,N,na,0.0282,0.5699816430020284,-16.4835
CVNA,CALL,180.0,2022-03-18,19,152.57001,0,0.6159962356825601,1183,4.1,1.382495,1.422774,0.347018,na,N,na,0.0228,0.6578940243902439,-21.6216
CVNA,CALL,190.0,2022-03-18,19,152.57001,0,0.6159962356825601,4092,2.96,0.643453,0.637377,0.217383,na,N,na,0.0156,0.7836435810810811,-45.2282
CVNA,CALL,200.0,2022-03-18,19,152.57001,0,0.6159962356825601,29744,1.56,0.18335,0.264176,0.169344,na,N,na,0.0078,0.8565621794871795,-60.0
CVNA,CALL,210.0,2022-03-18,19,152.57001,0,0.6159962356825601,3254,1.03,0.089322,0.102516,0.09953,na,N,na,0.0049,0.9068747572815533,-245.6522
CVNA,CALL,220.0,2022-03-18,19,152.57001,0,0.6159962356825601,1036,0.66,0.014909,0.03782,0.057303,na,N,na,0.003,0.9600537878787878,-423.8095
CVNA,CALL,230.0,2022-03-18,19,152.57001,0,0.6159962356825601,7022,0.49,0.006603,0.013437,0.027423,na,N,na,0.0021,0.9795510204081632,-208.3333
CVNA,PUT,150.0,2022-03-18,19,152.57001,0,0.6159962356825601,2473,11.6,7.114332,7.077666,0.613304,na,N,na,0.0773,0.38827594827586204,-7.1429
CVNA,PUT,170.0,2022-03-18,19,152.57001,0,0.6159962356825601,5180,22.88,20.039647,20.00219,0.875859,na,N,na,0.1346,0.12495985576923078,-16.3121
CVNA,PUT,175.0,2022-03-18,19,152.57001,0,0.6159962356825601,6732,26.35,24.240016,24.112972,0.919925,na,N,na,0.1506,0.08248599620493365,-11.6466
CVNA,PUT,185.0,2022-03-18,19,152.57001,0,0.6159962356825601,2533,35.47,33.028526,33.056691,0.931962,na,N,na,0.1917,0.06843505779531996,-13.0631
CVNA,PUT,200.0,2022-03-18,19,152.57001,0,0.6159962356825601,26376,48.45,47.443979,47.478584,0.97995,na,N,na,0.2423,0.020406986584107417,-5.2966
CVS,CALL,92.5,2022-03-18,19,104.3,0.0211,0.2101839602817695,1014,12.0,12.068685,12.071971,1.005998,64,N,N,0.1297,0.0058606666666666625,-2.5316
CVS,CALL,100.0,2022-03-18,19,104.3,0.0211,0.2101839602817695,2305,5.35,5.060784,5.044423,0.945941,64,N,N,0.0535,0.05558813084112143,-3.8095
CVS,CALL,103.0,2022-03-18,19,104.3,0.0211,0.2101839602817695,1314,3.2,2.918386,2.881504,0.911996,64,N,N,0.0311,0.09376718750000006,-6.4516
CVS,CALL,105.0,2022-03-18,19,104.3,0.0211,0.2101839602817695,11862,2.09,1.830327,1.80222,0.875755,64,N,N,0.0199,0.13096961722488032,-5.3922
CVS,CALL,110.0,2022-03-18,19,104.3,0.0211,0.2101839602817695,7796,0.49,0.388266,0.386272,0.79238,64,N,N,0.0045,0.2096551020408163,-8.5106
CVS,CALL,110.0,2022-04-14,46,104.3,0.0211,0.2101839602817695,6447,1.3,1.289384,1.302365,1.001819,64,N,N,0.0118,0.004992692307692273,-7.2
CVS,PUT,92.5,2022-03-18,19,104.3,0.0211,0.2101839602817695,1362,0.22,0.004278,0.007556,0.034345,64,N,N,0.0024,0.9731045454545454,-9.5238
CVS,PUT,95.0,2022-03-18,19,104.3,0.0211,0.2101839602817695,3129,0.38,0.027281,0.039626,0.104279,64,N,N,0.004,0.9119644736842104,-17.1429
CVS,PUT,97.5,2022-03-18,19,104.3,0.0211,0.2101839602817695,1337,0.62,0.143759,0.15444,0.249096,64,N,N,0.0064,0.759516935483871,-10.1695
CVS,PUT,100.0,2022-03-18,19,104.3,0.0211,0.2101839602817695,3548,1.05,0.478296,0.46217,0.45552,64,N,N,0.0105,0.5521590476190477,-7.9208
CVS,PUT,103.0,2022-03-18,19,104.3,0.0211,0.2101839602817695,1097,1.93,1.337335,1.300173,0.69292,64,N,N,0.0187,0.31670777202072536,-6.4171
CVS,PUT,105.0,2022-03-18,19,104.3,0.0211,0.2101839602817695,4422,2.82,2.266039,2.229621,0.80356,64,N,N,0.0269,0.20289716312056733,-5.4745
CVS,PUT,110.0,2022-03-18,19,104.3,0.0211,0.2101839602817695,1585,6.25,5.884415,5.882063,0.941506,64,N,N,0.0568,0.058681760000000055,-4.918
CVS,PUT,115.0,2022-03-18,19,104.3,0.0211,0.2101839602817695,2061,10.83,10.7,10.7,0.987996,64,N,N,0.0942,0.01200369344413673,-5.2133
CVS,PUT,95.0,2022-04-14,46,104.3,0.0211,0.2101839602817695,1101,0.99,0.292882,0.311032,0.314174,64,N,N,0.0104,0.6949929292929292,-4.1237
CVX,CALL,125.0,2022-03-18,19,140.38,0.0421,0.23515678528323214,9476,16.45,15.764892,15.769538,0.958635,60,N,N,0.1316,0.04150668693009113,-20.8054
CVX,CALL,130.0,2022-03-18,19,140.38,0.0421,0.23515678528323214,7073,11.65,10.958249,10.971706,0.941777,60,N,N,0.0896,0.05880021459227472,-6.1947
CVX,CALL,135.0,2022-03-18,19,140.38,0.0421,0.23515678528323214,15425,7.5,6.650882,6.681905,0.890921,60,N,N,0.0556,0.1111475333333333,-2.7027
CVX,CALL,140.0,2022-03-18,19,140.38,0.0421,0.23515678528323214,11305,4.33,3.337421,3.399517,0.785108,60,N,N,0.0309,0.22206258660508085,-3.5294
CVX,CALL,145.0,2022-03-18,19,140.38,0.0421,0.23515678528323214,18754,2.13,1.32775,1.39336,0.654159,60,N,N,0.0147,0.3612417840375587,-11.9403
CVX,CALL,148.0,2022-03-18,19,140.38,0.0421,0.23515678528323214,1303,1.42,0.759638,0.731729,0.534956,60,N,N,0.0096,0.47487077464788735,-11.9403
CVX,CALL,150.0,2022-03-18,19,140.38,0.0421,0.23515678528323214,4054,1.17,0.392207,0.451409,0.38582,60,N,N,0.0078,0.6394803418803419,-33.0
CVX,CALL,155.0,2022-03-18,19,140.38,0.0421,0.23515678528323214,4393,0.52,0.080165,0.114401,0.220001,60,N,N,0.0034,0.8129173076923076,-158.6207
CVX,CALL,120.0,2022-04-14,46,140.38,0.0421,0.23515678528323214,1995,21.38,21.298697,21.309055,0.996682,60,N,N,0.1782,0.0035605238540691443,-1.1765
CVX,CALL,125.0,2022-04-14,46,140.38,0.0421,0.23515678528323214,1478,17.35,16.551527,16.584969,0.955906,60,N,N,0.1388,0.04505775216138333,-6.5476
CVX,CALL,130.0,2022-04-14,46,140.38,0.0421,0.23515678528323214,2966,12.8,12.24665,12.209348,0.95677,60,N,N,0.0985,0.044687578125000016,-16.0338
CVX,CALL,135.0,2022-04-14,46,140.38,0.0421,0.23515678528323214,3804,9.55,8.489289,8.407771,0.888931,60,N,N,0.0707,0.11533717277486918,-11.0497
CVX,CALL,140.0,2022-04-14,46,140.38,0.0421,0.23515678528323214,3588,6.33,5.284924,5.357773,0.84641,60,N,N,0.0452,0.15934462875197472,-5.6911
CVX,CALL,145.0,2022-04-14,46,140.38,0.0421,0.23515678528323214,4121,3.9,3.207522,3.145644,0.822442,60,N,N,0.0269,0.18549153846153846,-2.5974
CVX,CALL,150.0,2022-04-14,46,140.38,0.0421,0.23515678528323214,5888,2.22,1.733655,1.693182,0.780926,60,N,N,0.0148,0.22818986486486495,-17.0732
CVX,CALL,155.0,2022-04-14,46,140.38,0.0421,0.23515678528323214,4116,1.09,0.738441,0.836278,0.767228,60,N,N,0.007,0.27765183486238537,-85.5263
CVX,PUT,115.0,2022-03-18,19,140.38,0.0421,0.23515678528323214,4363,0.23,0,0.00012,0.000521,60,N,N,0.002,0.9997391304347826,-175.0
CVX,PUT,120.0,2022-03-18,19,140.38,0.0421,0.23515678528323214,4973,0.27,0.001405,0.002798,0.010365,60,N,N,0.0023,0.9922166666666667,-20.8333
CVX,PUT,123.0,2022-03-18,19,140.38,0.0421,0.23515678528323214,1016,0.26,0.009629,0.013137,0.050527,60,N,N,0.0021,0.9562192307692308,-310.0
CVX,PUT,125.0,2022-03-18,19,140.38,0.0421,0.23515678528323214,5727,0.65,0.027585,0.032355,0.049777,60,N,N,0.0052,0.9538923076923078,-60.0
CVX,PUT,130.0,2022-03-18,19,140.38,0.0421,0.23515678528323214,8551,1.13,0.207333,0.22132,0.195858,60,N,N,0.0087,0.8103305309734513,-25.0
CVX,PUT,135.0,2022-03-18,19,140.38,0.0421,0.23515678528323214,10336,2.17,0.890735,0.922681,0.425199,60,N,N,0.0161,0.5821622119815668,-14.8515
CVX,PUT,140.0,2022-03-18,19,140.38,0.0421,0.23515678528323214,1881,3.97,2.594316,2.645193,0.666295,60,N,N,0.0284,0.34011221662468516,-3.8462
CVX,PUT,110.0,2022-04-14,46,140.38,0.0421,0.23515678528323214,1490,0.36,0.001922,0.003802,0.010562,60,N,N,0.0033,0.9920500000000001,-36.6667
CVX,PUT,115.0,2022-04-14,46,140.38,0.0421,0.23515678528323214,5056,0.57,0.019998,0.022847,0.040082,60,N,N,0.005,0.9624166666666667,-11.1111
CVX,PUT,120.0,2022-04-14,46,140.38,0.0421,0.23515678528323214,1315,0.9,0.091304,0.101013,0.112236,60,N,N,0.0075,0.8931572222222223,-9.3023
CVX,PUT,125.0,2022-04-14,46,140.38,0.0421,0.23515678528323214,1708,1.45,0.31007,0.345027,0.23795,60,N,N,0.0116,0.7741044827586206,-5.6738
CVX,PUT,130.0,2022-04-14,46,140.38,0.0421,0.23515678528323214,1463,2.32,0.97845,0.942665,0.421746,60,N,N,0.0178,0.5859665948275862,-5.3097
CVX,PUT,135.0,2022-04-14,46,140.38,0.0421,0.23515678528323214,1309,3.68,2.215452,2.125997,0.602025,60,N,N,0.0273,0.4101292119565218,-4.1667
CWH,CALL,30.0,2022-03-18,19,30.11,0.0511,0.47228317691028204,6823,1.3,1.361879,1.388557,1.068121,na,N,na,0.0433,0.05786,-8.0
CWH,CALL,32.0,2022-03-18,19,30.11,0.0511,0.47228317691028204,1300,0.57,0.604811,0.622953,1.092899,na,N,na,0.0178,0.07698596491228077,-30.0
CWH,PUT,32.0,2022-03-18,19,30.11,0.0511,0.47228317691028204,3857,3.2,2.418464,2.43481,0.760878,na,N,na,0.1,0.2416759375,-13.3333
CWH,PUT,33.0,2022-03-18,19,30.11,0.0511,0.47228317691028204,1155,4.0,3.223815,3.206993,0.805954,na,N,na,0.1212,0.19614899999999996,-10.5263
CX,CALL,5.0,2022-04-14,46,5.14,0,0.43299686405900517,1155,0.43,0.409031,0.404436,0.951235,na,N,na,0.086,0.05410813953488371,-12.5
CX,PUT,7.0,2022-04-14,46,5.14,0,0.43299686405900517,6862,1.9,1.86,1.86,0.978947,na,N,na,0.2714,0.02105263157894727,-5.4054
CYH,CALL,10.0,2022-03-18,19,10.62,0,0.6843882885370273,1646,1.13,1.029651,1.017123,0.911195,58,N,N,0.113,0.09434778761061935,-36.8421
CYH,CALL,11.0,2022-03-18,19,10.62,0,0.6843882885370273,6848,0.55,0.524849,0.512675,0.95427,58,N,N,0.05,0.056796363636363714,-20.0
CYH,CALL,12.0,2022-03-18,19,10.62,0,0.6843882885370273,1515,0.23,0.226498,0.225048,0.984772,58,N,N,0.0192,0.018378260869565254,-25.0
CZOO,PUT,4.0,2022-03-18,19,4.24,0,0.525602735793755,2566,0.15,0.098422,0.096049,0.656148,na,N,na,0.0375,0.3517633333333333,-100.0
CZR,CALL,80.0,2022-03-11,12,84.69,0,0.47414977044338086,2334,6.65,5.826657,5.869691,0.88266,na,N,na,0.0831,0.12057533834586467,-6.2016
CZR,CALL,95.0,2022-03-11,12,84.69,0,0.47414977044338086,2394,0.77,0.306844,0.338344,0.439408,na,N,na,0.0081,0.5810467532467533,-78.1818
CZR,CALL,80.0,2022-03-18,19,84.69,0,0.47414977044338086,2023,7.38,6.543646,6.536381,0.886673,na,N,na,0.0922,0.11381930894308939,-6.2937
CZR,CALL,85.0,2022-03-18,19,84.69,0,0.47414977044338086,2129,4.45,3.567171,3.623155,0.814192,na,N,na,0.0524,0.192098202247191,-14.4578
CZR,CALL,90.0,2022-03-18,19,84.69,0,0.47414977044338086,7403,2.44,1.741138,1.767003,0.724182,na,N,na,0.0271,0.28111864754098354,-19.3694
CZR,CALL,95.0,2022-03-18,19,84.69,0,0.47414977044338086,4099,1.21,0.781431,0.755793,0.64581,na,N,na,0.0127,0.36478347107438014,-21.1009
CZR,CALL,100.0,2022-03-18,19,84.69,0,0.47414977044338086,3460,0.56,0.28585,0.284895,0.510447,na,N,na,0.0056,0.49040625,-35.4167
CZR,CALL,105.0,2022-03-18,19,84.69,0,0.47414977044338086,11136,0.3,0.070331,0.094645,0.315483,na,N,na,0.0029,0.72504,-80.9524
CZR,CALL,110.0,2022-03-18,19,84.69,0,0.47414977044338086,2867,0.21,0.020486,0.028494,0.135686,na,N,na,0.0019,0.8833809523809525,-210.0
CZR,PUT,60.0,2022-03-18,19,84.69,0,0.47414977044338086,2199,0.17,0,0.001294,0.007613,na,Y,na,0.0028,0.9961941176470589,-42.8571
CZR,PUT,65.0,2022-03-18,19,84.69,0,0.47414977044338086,1199,0.32,0.01131,0.016817,0.052552,na,Y,na,0.0049,0.9560515625,-24.1379
CZR,PUT,70.0,2022-03-18,19,84.69,0,0.47414977044338086,3246,0.63,0.116598,0.122075,0.19377,na,N,na,0.009,0.810576984126984,-40.3846
CZR,PUT,75.0,2022-03-18,19,84.69,0,0.47414977044338086,3094,1.32,0.545391,0.534648,0.413175,na,N,na,0.0176,0.5908943181818183,-13.8211
